Order_ID,Order_Date,Month,Days,Customer_Name,Customer_Type,Customer_Segment,City,Payment_Method,SKU,Product_Name,Category,Qty,Price,Discount,Subtotal,Tax,Delivery_Fee,Surge_Fee,Delivery_Slot,Delivery_Status,Delivery_Time,Sales
O0142,08-02-2025,2,8,Cust_141,Bulk,Café,Mumbai,NetBanking,SKU141,Product_141,Snacks,1,130.26,6.51,123.75,6.19,10,0,20-30 min,Delivered,38.0,139.94
O0143,27-02-2025,2,27,Cust_142,Bulk,Café,Bangalore,Wallet,SKU142,Product_142,Veg,4,104.84,5.24,414.12,20.71,20,10,10-20 min,Delivered,28.0,464.83
O0144,10-02-2025,2,10,Cust_143,Bulk,Cloud Kitchen,Bangalore,UPI,SKU143,Product_143,Essentials,1,103.16,10.32,92.84,4.64,0,0,10-20 min,Delivered,29.0,97.48
O0145,28-01-2025,1,28,Cust_144,Bulk,Cloud Kitchen,Bangalore,NetBanking,SKU144,Product_144,Beverages,7,178.25,17.82,1229.93,61.5,10,5,10-20 min,Delivered,18.0,1306.43
O0146,07-01-2025,1,7,Cust_145,Bulk,Office,Bangalore,Wallet,SKU145,Product_145,Snacks,4,25.77,2.58,100.5,5.03,20,10,10-20 min,Delivered,28.0,135.53
O0147,09-01-2025,1,9,Cust_146,New,Household,Bangalore,GPay,SKU146,Product_146,Frozen,2,111.94,16.79,207.09,10.35,30,20,10-20 min,Delivered,23.0,267.44
O0148,08-01-2025,1,8,Cust_147,Bulk,Café,Mumbai,NetBanking,SKU147,Product_147,Baby,3,39.96,0.0,119.88,5.99,30,20,10-20 min,Delivered,34.0,175.87
O0149,12-01-2025,1,12,Cust_148,Bulk,Café,Mumbai,Card,SKU148,Product_148,Essentials,1,203.84,20.38,183.46,9.17,20,10,20-30 min,Delivered,24.0,222.63
O0150,03-02-2025,2,3,Cust_149,Bulk,Tea Stall,Bangalore,PhonePe,SKU149,Product_149,Beverages,1,124.11,12.41,111.7,5.59,30,20,10-20 min,Delivered,37.0,167.29
O0151,02-02-2025,2,2,Cust_150,Bulk,Cloud Kitchen,Mumbai,UPI,SKU150,Product_150,Frozen,3,199.52,0.0,598.5600000000001,29.93,10,15,10-20 min,Delivered,29.0,653.49
O0152,17-02-2025,2,17,Cust_151,New,Household,Delhi,GPay,SKU151,Product_151,Fruits ,2,55.11,8.27,101.95,5.1,10,0,20-30 min,Delivered,22.0,117.05
O0153,24-02-2025,2,24,Cust_152,Bulk,Bakery,Bangalore,GPay,SKU152,Product_152,Baby,4,68.56,0.0,274.24,13.71,30,5,10-20 min,Delivered,14.0,322.95
O0154,23-01-2025,1,23,Cust_153,Returning,Household,Mumbai,UPI,SKU153,Product_153,Fruits,3,173.54,26.03,494.59,24.73,10,15,20-30 min,Delivered,27.0,544.32
O0155,24-01-2025,1,24,Cust_154,Bulk,Bakery,Delhi,Wallet,SKU154,Product_154,Essentials,1,51.47,2.57,48.9,2.45,0,0,10-20 min,Delivered,22.0,51.35
O0156,06-02-2025,2,6,Cust_155,Bulk,Tea Stall,Mumbai,Card,SKU155,Product_155,Essentials,2,185.6,9.28,361.92,18.1,30,20,10-20 min,Delivered,37.0,430.02
O0157,04-02-2025,2,4,Cust_156,Bulk,Café,Mumbai,GPay,SKU156,Product_156,Fruits ,6,40.41,0.0,242.46,12.12,30,10,10-20 min,Delivered,32.0,294.58
O0158,13-02-2025,2,13,Cust_157,Bulk,Office,Bangalore,UPI,SKU157,Product_157,Beverages,3,119.87,0.0,359.61,17.98,0,10,10-20 min,Delivered,41.0,387.59
O0159,09-02-2025,2,9,Cust_158,Bulk,Cloud Kitchen,Mumbai,UPI,SKU158,Product_158,Snacks,4,220.66,33.1,849.54,42.48,20,15,10-20 min,Delivered,19.0,927.02
O0160,22-01-2025,1,22,Cust_159,Bulk,Bakery,Mumbai,NetBanking,SKU159,Product_159,Frozen,3,87.95,8.79,255.06,12.75,30,5,10-20 min,Delivered,26.0,302.8100000000001
O0161,27-01-2025,1,27,Cust_160,Bulk,Bakery,Mumbai,COD,SKU160,Product_160,Essentials,3,168.57,16.86,488.85,24.44,10,20,20-30 min,Delivered,11.0,543.29
O0162,04-02-2025,2,4,Cust_161,Returning,Household,Delhi,UPI,SKU161,Product_161,Frozen,1,59.11,5.91,53.2,2.66,20,10,10-20 min,Delivered,36.0,85.86
O0163,01-01-2025,1,1,Cust_162,Bulk,Cloud Kitchen,Bangalore,UPI,SKU162,Product_162,Fruits ,1,74.46,7.45,67.00999999999999,3.35,0,15,10-20 min,Delivered,25.0,85.35999999999999
O0164,04-02-2025,2,4,Cust_163,New,Household,Mumbai,COD,SKU163,Product_163,Beverages,3,26.65,4.0,75.94999999999999,3.8,10,10,20-30 min,Delivered,41.0,99.74999999999999
O0165,06-02-2025,2,6,Cust_164,New,Household,Delhi,UPI,SKU164,Product_164,Beverages,4,49.64,2.48,196.08,9.8,20,0,10-20 min,Delivered,12.0,225.88
O0166,16-02-2025,2,16,Cust_165,Bulk,Tea Stall,Bangalore,PhonePe,SKU165,Product_165,Veg,6,145.14,7.26,863.5799999999999,43.18,10,20,10-20 min,Returned,24.6,936.7599999999999
O0167,14-01-2025,1,14,Cust_166,New,Household,Mumbai,GPay,SKU166,Product_166,Other,3,79.15,7.92,229.53,11.48,30,5,10-20 min,Failed,24.6,276.01
O0168,03-01-2025,1,3,Cust_167,Bulk,Office,Delhi,Card,SKU167,Product_167,Beverages,5,161.66,8.08,800.2199999999999,40.01,30,10,20-30 min,Cancelled,24.6,880.2299999999999
O0169,01-01-2025,1,1,Cust_168,Bulk,Bakery,Bangalore,UPI,SKU168,Product_168,Fruits ,1,10.69,1.07,9.62,0.48,20,10,30-45 min,Delivered,17.0,40.1
O0170,05-01-2025,1,5,Cust_169,Bulk,Bakery,Mumbai,PhonePe,SKU169,Product_169,Dairy,5,118.8,11.88,582.12,29.11,0,20,20-30 min,Delivered,28.0,631.23
O0171,26-01-2025,1,26,Cust_170,Bulk,Office,Delhi,UPI,SKU170,Product_170,Veg,1,167.36,25.1,142.26,7.11,0,10,10-20 min,Delivered,48.0,159.37
O0172,24-02-2025,2,24,Cust_171,Bulk,Tea Stall,Delhi,Wallet,SKU171,Product_171,Frozen,3,145.51,0.0,436.53,21.83,20,10,20-30 min,Delivered,28.0,488.36
O0173,14-01-2025,1,14,Cust_172,Bulk,Bakery,Bangalore,UPI,SKU172,Product_172,Beverages,4,177.4,26.61,682.99,34.15,10,5,10-20 min,Delivered,22.0,732.14
O0174,08-02-2025,2,8,Cust_173,Bulk,Office,Bangalore,Wallet,SKU173,Product_173,Beverages,2,77.74,0.0,155.48,7.77,30,10,20-30 min,Delivered,22.0,203.25
O0175,27-01-2025,1,27,Cust_174,Bulk,Tea Stall,Mumbai,UPI,SKU174,Product_174,Beverages,5,122.35,0.0,611.75,30.59,0,10,20-30 min,Delivered,46.0,652.34
O0176,09-01-2025,1,9,Cust_175,Bulk,Cloud Kitchen,Mumbai,COD,SKU175,Product_175,Other,1,146.94,7.35,139.59,6.98,20,5,10-20 min,Delivered,19.0,171.57
O0177,15-01-2025,1,15,Cust_176,Bulk,Office,Bangalore,UPI,SKU176,Product_176,Beverages,2,147.84,7.39,288.29,14.41,10,15,10-20 min,Delivered,33.0,327.7
O0178,15-01-2025,1,15,Cust_177,Returning,Household,Bangalore,GPay,SKU177,Product_177,Other,1,175.14,26.27,148.87,7.44,20,0,20-30 min,Delivered,22.0,176.31
O0179,26-01-2025,1,26,Cust_178,Bulk,Cloud Kitchen,Bangalore,UPI,SKU178,Product_178,Beverages,2,92.99,9.3,176.68,8.83,0,20,30-45 min,Delivered,23.0,205.51
O0180,11-02-2025,2,11,Cust_179,Bulk,Bakery,Bangalore,NetBanking,SKU179,Product_179,Bakery,1,93.95,4.7,89.25,4.46,20,10,30-45 min,Delivered,19.0,123.71
O0181,01-03-2025,3,1,Cust_180,Bulk,Cloud Kitchen,Delhi,NetBanking,SKU180,Product_180,Dairy,4,127.21,0.0,508.84,25.44,20,20,10-20 min,Delivered,5.0,574.28
O0182,13-01-2025,1,13,Cust_181,Bulk,Cloud Kitchen,Mumbai,NetBanking,SKU181,Product_181,Veg,2,267.89,40.18,495.6,24.78,30,0,10-20 min,Delivered,21.0,550.38
O0183,20-02-2025,2,20,Cust_182,Bulk,Bakery,Delhi,GPay,SKU182,Product_182,Fruits ,3,113.06,5.65,333.53,16.68,20,20,10-20 min,Delivered,17.0,390.21
O0184,01-02-2025,2,1,Cust_183,Bulk,Office,Delhi,UPI,SKU183,Product_183,Dairy,3,123.4,18.51,351.6900000000001,17.58,0,10,10-20 min,Delivered,30.0,379.27
O0185,08-02-2025,2,8,Cust_184,Bulk,Cloud Kitchen,Delhi,Card,SKU184,Product_184,Dairy,1,81.21,0.0,81.21,4.06,0,0,10-20 min,Delivered,21.0,85.27
O0186,18-02-2025,2,18,Cust_185,Returning,Household,Delhi,NetBanking,SKU185,Product_185,Baby,4,47.42,4.74,184.94,9.25,10,5,20-30 min,Delivered,30.0,209.19
O0187,21-02-2025,2,21,Cust_186,Bulk,Cloud Kitchen,Bangalore,Card,SKU186,Product_186,Fruits,1,145.03,0.0,145.03,7.25,20,15,10-20 min,Delivered,22.0,187.28
O0188,01-02-2025,2,1,Cust_187,Bulk,Bakery,Bangalore,COD,SKU187,Product_187,Beverages,5,218.37,32.76,1059.09,52.95,10,5,20-30 min,Delivered,24.0,1127.04
O0189,04-01-2025,1,4,Cust_188,Bulk,Cloud Kitchen,Bangalore,COD,SKU188,Product_188,Other,1,104.38,10.44,93.94,4.7,30,5,10-20 min,Delivered,21.0,133.64
O0190,30-01-2025,1,30,Cust_189,Bulk,Cloud Kitchen,Bangalore,COD,SKU189,Product_189,Beverages,1,96.71,14.51,82.19999999999999,4.11,20,0,20-30 min,Delivered,26.0,106.31
O0191,06-02-2025,2,6,Cust_190,Bulk,Cloud Kitchen,Bangalore,UPI,SKU190,Product_190,Beverages,1,174.75,8.74,166.01,8.3,30,15,10-20 min,Cancelled,24.6,219.31
O0192,23-01-2025,1,23,Cust_191,Returning,Household,Bangalore,Card,SKU191,Product_191,Bakery,1,176.06,0.0,176.06,8.8,20,10,30-45 min,Delivered,20.0,214.86
O0193,08-02-2025,2,8,Cust_192,Bulk,Bakery,Delhi,GPay,SKU192,Product_192,Veg,5,89.57,0.0,447.85,22.39,10,20,10-20 min,Cancelled,24.6,500.24
O0194,14-02-2025,2,14,Cust_193,Bulk,Café,Bangalore,Card,SKU193,Product_193,Fruits ,1,152.49,7.62,144.87,7.24,20,5,20-30 min,Delivered,32.0,177.11
O0195,15-01-2025,1,15,Cust_194,Bulk,Office,Bangalore,Card,SKU194,Product_194,Bakery,2,109.54,5.48,213.6,10.68,10,20,10-20 min,Delivered,38.0,254.28
O0196,12-02-2025,2,12,Cust_195,Bulk,Cloud Kitchen,Delhi,COD,SKU195,Product_195,Fruits,2,87.23,8.72,165.74,8.29,10,20,10-20 min,Delivered,28.0,204.03
O0197,29-01-2025,1,29,Cust_196,Bulk,Café,Delhi,UPI,SKU196,Product_196,Frozen,1,118.14,0.0,118.14,5.91,30,20,20-30 min,Delivered,24.0,174.05
O0198,05-02-2025,2,5,Cust_197,Bulk,Café,Mumbai,UPI,SKU197,Product_197,Fruits,7,118.36,5.92,822.6,41.13,10,10,20-30 min,Delivered,15.0,883.73
O0199,13-01-2025,1,13,Cust_198,Bulk,Office,Delhi,COD,SKU198,Product_198,Frozen,5,68.23,10.23,330.92,16.55,0,15,10-20 min,Delivered,29.0,362.47
O0200,01-02-2025,2,1,Cust_199,Bulk,Cloud Kitchen,Bangalore,UPI,SKU199,Product_199,Dairy,5,208.27,10.41,1030.94,51.55,30,20,10-20 min,Delivered,22.0,1132.49
O0201,07-01-2025,1,7,Cust_200,New,Household,Mumbai,PhonePe,SKU0,Product_0,Snacks,5,52.75,2.64,261.11,13.06,0,10,20-30 min,Delivered,23.0,284.17
O0202,28-02-2025,2,28,Cust_201,Bulk,Office,Mumbai,GPay,SKU1,Product_1,Frozen,2,249.44,12.47,486.41,24.32,20,10,20-30 min,Delivered,18.0,540.73
O0203,20-02-2025,2,20,Cust_202,Returning,Household,Bangalore,COD,SKU2,Product_2,Fruits,3,167.97,8.4,495.51,24.78,10,20,10-20 min,Delivered,23.0,550.29
O0204,22-01-2025,1,22,Cust_203,Bulk,Café,Mumbai,Card,SKU3,Product_3,Fruits ,4,147.6,14.76,575.64,28.78,0,15,30-45 min,Delivered,18.0,619.42
O0205,28-01-2025,1,28,Cust_204,Bulk,Café,Bangalore,GPay,SKU4,Product_4,Other,2,125.4,18.81,231.99,11.6,30,0,10-20 min,Delivered,32.0,273.59
O0206,02-01-2025,1,2,Cust_205,Bulk,Tea Stall,Delhi,Card,SKU5,Product_5,Beverages,5,39.17,0.0,195.85,9.79,0,10,10-20 min,Delivered,15.0,215.64
O0207,11-02-2025,2,11,Cust_206,Bulk,Cloud Kitchen,Delhi,UPI,SKU6,Product_6,Frozen,4,189.47,0.0,757.88,37.89,10,15,20-30 min,Delivered,14.0,820.77
O0208,14-02-2025,2,14,Cust_207,Bulk,Tea Stall,Bangalore,UPI,SKU7,Product_7,Frozen,1,191.14,9.56,181.58,9.08,10,20,10-20 min,Delivered,32.0,220.66
O0209,26-02-2025,2,26,Cust_208,Bulk,Bakery,Bangalore,NetBanking,SKU8,Product_8,Baby,3,69.12,3.46,203.9,10.2,20,5,10-20 min,Cancelled,24.6,239.1
O0210,22-02-2025,2,22,Cust_209,Bulk,Café,Mumbai,Wallet,SKU9,Product_9,Snacks,1,162.57,24.39,138.18,6.91,0,0,20-30 min,Delivered,12.0,145.09
O0211,06-01-2025,1,6,Cust_210,Bulk,Café,Bangalore,COD,SKU10,Product_10,Dairy,1,68.32,3.42,64.89999999999999,3.24,0,0,10-20 min,Failed,24.6,68.13999999999999
O0212,28-01-2025,1,28,Cust_211,Bulk,Cloud Kitchen,Mumbai,COD,SKU11,Product_11,Fruits ,1,118.37,17.76,100.61,5.03,20,10,20-30 min,Cancelled,24.6,135.64
O0213,28-01-2025,1,28,Cust_212,Bulk,Bakery,Delhi,COD,SKU12,Product_12,Frozen,4,81.39,8.14,317.42,15.87,0,0,10-20 min,Delivered,34.0,333.29
O0214,13-02-2025,2,13,Cust_213,Bulk,Bakery,Mumbai,Card,SKU13,Product_13,Snacks,5,227.96,34.19,1105.61,55.28,0,15,10-20 min,Delivered,48.0,1175.89
O0215,13-02-2025,2,13,Cust_214,Bulk,Cloud Kitchen,Bangalore,PhonePe,SKU14,Product_14,Dairy,3,98.1,14.71,279.59,13.98,20,15,30-45 min,Delivered,16.0,328.57
O0216,20-01-2025,1,20,Cust_215,Bulk,Office,Delhi,COD,SKU15,Product_15,Snacks,2,73.26,7.33,139.19,6.96,30,5,20-30 min,Delivered,45.0,181.15
O0217,30-01-2025,1,30,Cust_216,New,Household,Bangalore,UPI,SKU16,Product_16,Veg,1,138.9,13.89,125.01,6.25,0,5,10-20 min,Delivered,23.0,136.26
O0218,11-01-2025,1,11,Cust_217,Bulk,Office,Bangalore,UPI,SKU17,Product_17,Dairy,2,119.84,11.98,227.7,11.39,10,15,10-20 min,Delivered,28.0,264.09
O0219,27-02-2025,2,27,Cust_218,Bulk,Tea Stall,Bangalore,UPI,SKU18,Product_18,Other,3,138.14,0.0,414.42,20.72,20,15,20-30 min,Delivered,8.0,470.14
O0220,24-02-2025,2,24,Cust_219,Bulk,Tea Stall,Bangalore,Wallet,SKU19,Product_19,Fruits ,3,215.95,21.59,626.2599999999999,31.31,20,20,10-20 min,Delivered,14.0,697.5699999999998
O0221,28-01-2025,1,28,Cust_220,New,Household,Bangalore,PhonePe,SKU20,Product_20,Snacks,4,139.58,13.96,544.36,27.22,10,20,10-20 min,Delivered,25.0,601.58
O0222,25-01-2025,1,25,Cust_221,Bulk,Cloud Kitchen,Delhi,UPI,SKU21,Product_21,Snacks,3,80.92,8.09,234.67,11.73,0,0,10-20 min,Delivered,24.0,246.4
O0223,08-02-2025,2,8,Cust_222,Bulk,Bakery,Mumbai,UPI,SKU22,Product_22,Snacks,4,149.67,0.0,598.68,29.93,20,15,30-45 min,Delivered,32.0,663.6099999999999
O0224,02-02-2025,2,2,Cust_223,New,Household,Bangalore,NetBanking,SKU23,Product_23,Beverages,3,276.1,41.41,786.8900000000001,39.34,30,15,20-30 min,Delivered,26.0,871.2300000000001
O0225,01-01-2025,1,1,Cust_224,Bulk,Cloud Kitchen,Mumbai,Wallet,SKU24,Product_24,Snacks,1,82.66,12.4,70.25999999999999,3.51,10,0,20-30 min,Delivered,29.0,83.77
O0226,26-02-2025,2,26,Cust_225,New,Household,Delhi,PhonePe,SKU25,Product_25,Bakery,2,68.97,3.45,134.49,6.72,10,20,10-20 min,Delivered,12.0,171.21
O0227,27-01-2025,1,27,Cust_226,Bulk,Office,Mumbai,UPI,SKU26,Product_26,Beverages,5,163.19,16.32,799.63,39.98,20,5,10-20 min,Delivered,39.0,864.61
O0228,26-02-2025,2,26,Cust_227,Bulk,Cloud Kitchen,Bangalore,UPI,SKU27,Product_27,Dairy,4,12.79,1.28,49.88,2.49,20,15,10-20 min,Delivered,27.0,87.37
O0229,21-02-2025,2,21,Cust_228,Bulk,Tea Stall,Mumbai,UPI,SKU28,Product_28,Essentials,3,72.91,0.0,218.73,10.94,30,0,10-20 min,Delivered,31.0,259.67
O0230,13-01-2025,1,13,Cust_229,Bulk,Cloud Kitchen,Bangalore,COD,SKU29,Product_29,Frozen,1,53.62,5.36,48.26,2.41,0,10,10-20 min,Delivered,23.0,60.67
O0231,10-02-2025,2,10,Cust_230,Returning,Household,Delhi,PhonePe,SKU30,Product_30,Beverages,5,223.62,0.0,1118.1,55.91,20,20,10-20 min,Delivered,21.0,1214.01
O0232,03-01-2025,1,3,Cust_231,Bulk,Cloud Kitchen,Delhi,Wallet,SKU31,Product_31,Dairy,1,207.43,0.0,207.43,10.37,30,5,10-20 min,Delivered,20.0,252.8
O0233,08-02-2025,2,8,Cust_232,Bulk,Tea Stall,Delhi,Card,SKU32,Product_32,Dairy,1,121.74,6.09,115.65,5.78,0,10,10-20 min,Delivered,35.0,131.43
O0234,06-01-2025,1,6,Cust_233,Bulk,Bakery,Mumbai,COD,SKU33,Product_33,Dairy,2,100.99,5.05,196.93,9.85,20,10,10-20 min,Delivered,45.0,236.78
O0235,08-01-2025,1,8,Cust_234,Bulk,Cloud Kitchen,Bangalore,COD,SKU34,Product_34,Snacks,5,181.44,0.0,907.2,45.36,10,15,10-20 min,Delivered,30.0,977.5600000000001
O0236,27-01-2025,1,27,Cust_235,New,Household,Delhi,UPI,SKU35,Product_35,Dairy,5,34.74,5.21,168.49,8.42,20,5,10-20 min,Delivered,23.0,201.91
O0237,09-01-2025,1,9,Cust_236,New,Household,Delhi,PhonePe,SKU36,Product_36,Snacks,2,176.87,26.53,327.21,16.36,20,10,20-30 min,Delivered,31.0,373.5700000000001
O0238,06-02-2025,2,6,Cust_237,Returning,Household,Bangalore,PhonePe,SKU37,Product_37,Fruits ,1,108.38,10.84,97.53999999999999,4.88,20,10,10-20 min,Delivered,16.0,132.42
O0239,02-02-2025,2,2,Cust_238,Bulk,Bakery,Mumbai,Wallet,SKU38,Product_38,Essentials,4,148.8,14.88,580.32,29.02,0,15,20-30 min,Delivered,11.0,624.34
O0240,20-02-2025,2,20,Cust_239,New,Household,Delhi,PhonePe,SKU39,Product_39,Fruits,1,183.4,27.51,155.89,7.79,10,0,10-20 min,Delivered,43.0,173.68
O0241,11-02-2025,2,11,Cust_240,Bulk,Bakery,Mumbai,Wallet,SKU40,Product_40,Other,1,152.71,0.0,152.71,7.64,0,0,10-20 min,Delivered,15.0,160.35
O0242,13-02-2025,2,13,Cust_241,Bulk,Café,Delhi,UPI,SKU41,Product_41,Bakery,4,172.54,8.63,681.53,34.08,0,10,10-20 min,Delivered,12.0,725.61
O0243,24-01-2025,1,24,Cust_242,Returning,Household,Mumbai,Card,SKU42,Product_42,Baby,3,163.08,8.15,481.09,24.05,30,0,20-30 min,Delivered,41.0,535.1400000000001
O0244,15-01-2025,1,15,Cust_243,Bulk,Cloud Kitchen,Mumbai,Card,SKU43,Product_43,Beverages,3,131.84,6.59,388.93,19.45,20,15,10-20 min,Delivered,35.0,443.38
O0245,28-02-2025,2,28,Cust_244,Bulk,Bakery,Delhi,COD,SKU44,Product_44,Fruits ,2,35.99,1.8,70.18,3.51,30,5,10-20 min,Delivered,3.0,108.69
O0246,23-02-2025,2,23,Cust_245,Bulk,Cloud Kitchen,Mumbai,Card,SKU45,Product_45,Bakery,1,116.9,5.85,111.05,5.55,30,10,10-20 min,Delivered,25.0,156.6
O0247,01-02-2025,2,1,Cust_246,Bulk,Office,Delhi,UPI,SKU46,Product_46,Baby,3,92.14,0.0,276.42,13.82,0,20,10-20 min,Delivered,21.0,310.24
O0248,01-02-2025,2,1,Cust_247,Bulk,Office,Mumbai,COD,SKU47,Product_47,Beverages,2,168.78,16.88,320.68,16.03,0,5,20-30 min,Delivered,15.0,341.71
O0249,24-01-2025,1,24,Cust_248,Returning,Household,Delhi,Wallet,SKU48,Product_48,Baby,1,173.18,17.32,155.86,7.79,30,15,10-20 min,Delivered,18.0,208.65
O0250,10-02-2025,2,10,Cust_249,Bulk,Café,Mumbai,UPI,SKU49,Product_49,Fruits ,2,214.09,32.11,396.07,19.8,10,20,10-20 min,Delivered,17.0,445.87
O0251,21-02-2025,2,21,Cust_250,Bulk,Bakery,Delhi,Wallet,SKU50,Product_50,Veg,2,25.45,2.54,48.36,2.42,10,20,10-20 min,Delivered,33.0,80.78
O0252,18-02-2025,2,18,Cust_251,New,Household,Mumbai,UPI,SKU51,Product_51,Snacks,4,66.53,0.0,266.12,13.31,20,0,10-20 min,Delivered,25.0,299.43
O0253,18-02-2025,2,18,Cust_252,Bulk,Office,Bangalore,Card,SKU52,Product_52,Snacks,4,189.59,0.0,758.36,37.92,30,20,20-30 min,Delivered,21.0,846.28
O0254,27-02-2025,2,27,Cust_253,Bulk,Bakery,Bangalore,PhonePe,SKU53,Product_53,Beverages,2,261.33,39.2,483.46,24.17,0,15,10-20 min,Delivered,32.0,522.63
O0255,21-02-2025,2,21,Cust_254,New,Household,Delhi,NetBanking,SKU54,Product_54,Veg,1,86.56,12.98,73.58,3.68,30,10,20-30 min,Delivered,14.0,117.26
O0256,12-01-2025,1,12,Cust_255,Bulk,Cloud Kitchen,Delhi,UPI,SKU55,Product_55,Frozen,1,217.76,32.66,185.1,9.26,10,0,10-20 min,Delivered,29.0,204.36
O0257,08-02-2025,2,8,Cust_256,Bulk,Bakery,Mumbai,PhonePe,SKU56,Product_56,Essentials,6,102.27,0.0,613.62,30.68,0,10,20-30 min,Delivered,26.0,654.3
O0258,02-01-2025,1,2,Cust_257,Bulk,Office,Delhi,Wallet,SKU57,Product_57,Veg,1,125.17,0.0,125.17,6.26,30,10,10-20 min,Delivered,22.0,171.43
O0259,03-01-2025,1,3,Cust_258,Bulk,Office,Bangalore,Wallet,SKU58,Product_58,Other,5,93.1,0.0,465.5,23.28,10,10,20-30 min,Delivered,45.0,508.78
O0260,18-02-2025,2,18,Cust_259,Bulk,Café,Delhi,NetBanking,SKU59,Product_59,Beverages,4,243.45,36.52,937.28,46.86,20,0,10-20 min,Cancelled,24.6,1004.14
O0261,06-02-2025,2,6,Cust_260,Bulk,Tea Stall,Bangalore,GPay,SKU60,Product_60,Fruits ,5,123.42,18.51,598.59,29.93,30,10,10-20 min,Delivered,3.0,668.52
O0262,18-02-2025,2,18,Cust_261,Bulk,Bakery,Bangalore,COD,SKU61,Product_61,Frozen,2,91.04,9.1,172.98,8.65,0,5,20-30 min,Delivered,15.0,186.63
O0263,25-02-2025,2,25,Cust_262,Bulk,Café,Mumbai,PhonePe,SKU62,Product_62,Other,1,125.7,0.0,125.7,6.29,20,5,10-20 min,Delivered,15.0,156.99
O0264,17-01-2025,1,17,Cust_263,Bulk,Office,Delhi,GPay,SKU63,Product_63,Beverages,3,102.49,15.37,292.1,14.6,10,5,10-20 min,Delivered,9.0,321.7
O0266,18-02-2025,2,18,Cust_265,Bulk,Café,Mumbai,UPI,SKU65,Product_65,Veg,2,195.87,9.79,381.95,19.1,20,0,20-30 min,Delivered,20.0,421.05
O0267,02-01-2025,1,2,Cust_266,Bulk,Bakery,Bangalore,Card,SKU66,Product_66,Beverages,1,57.75,2.89,54.86,2.74,30,15,10-20 min,Delivered,26.0,102.6
O0268,02-01-2025,1,2,Cust_267,New,Household,Mumbai,Wallet,SKU67,Product_67,Essentials,1,196.24,9.81,186.43,9.32,20,20,10-20 min,Delivered,17.0,235.75
O0269,28-01-2025,1,28,Cust_268,Bulk,Office,Mumbai,UPI,SKU68,Product_68,Beverages,5,37.17,0.0,185.85,9.29,20,10,30-45 min,Delivered,12.0,225.14
O0270,23-02-2025,2,23,Cust_269,Bulk,Cloud Kitchen,Bangalore,Wallet,SKU69,Product_69,Beverages,3,46.27,0.0,138.81,6.94,20,20,30-45 min,Delivered,27.0,185.75
O0271,23-01-2025,1,23,Cust_270,Bulk,Office,Bangalore,UPI,SKU70,Product_70,Beverages,4,103.69,5.18,409.58,20.48,0,20,10-20 min,Delivered,19.0,450.06
O0272,06-02-2025,2,6,Cust_271,Bulk,Tea Stall,Mumbai,UPI,SKU71,Product_71,Dairy,1,166.91,16.69,150.22,7.51,30,5,10-20 min,Delivered,30.0,192.73
O0273,01-02-2025,2,1,Cust_272,Bulk,Cloud Kitchen,Delhi,UPI,SKU72,Product_72,Veg,1,188.54,28.28,160.26,8.01,10,20,30-45 min,Delivered,27.0,198.27
O0274,02-02-2025,2,2,Cust_273,Bulk,Bakery,Mumbai,UPI,SKU73,Product_73,Baby,2,64.65,0.0,129.3,6.47,0,10,10-20 min,Cancelled,24.6,145.77
O0275,01-01-2025,1,1,Cust_274,Returning,Household,Bangalore,Card,SKU74,Product_74,Snacks,5,48.66,2.43,240.87,12.04,0,5,10-20 min,Delivered,22.0,257.91
O0276,19-01-2025,1,19,Cust_275,Bulk,Tea Stall,Bangalore,UPI,SKU75,Product_75,Beverages,5,275.37,27.54,1349.31,67.47,20,20,20-30 min,Delivered,19.0,1456.78
O0277,02-01-2025,1,2,Cust_276,Returning,Household,Mumbai,UPI,SKU76,Product_76,Frozen,4,71.68,7.17,279.55,13.98,20,0,30-45 min,Delivered,30.0,313.53
O0278,22-02-2025,2,22,Cust_277,Bulk,Tea Stall,Delhi,UPI,SKU77,Product_77,Dairy,3,199.06,0.0,597.1800000000001,29.86,10,10,10-20 min,Delivered,27.0,647.0400000000001
O0279,13-02-2025,2,13,Cust_278,Bulk,Cloud Kitchen,Bangalore,Card,SKU78,Product_78,Other,4,114.53,11.45,446.67,22.33,0,0,20-30 min,Delivered,2.0,469.0
O0280,26-01-2025,1,26,Cust_279,Bulk,Tea Stall,Mumbai,PhonePe,SKU79,Product_79,Fruits,1,89.71,13.46,76.25,3.81,10,5,20-30 min,Delivered,19.0,95.06
O0281,01-02-2025,2,1,Cust_280,Bulk,Bakery,Bangalore,Card,SKU80,Product_80,Veg,6,80.24,8.02,473.42,23.67,30,10,10-20 min,Delivered,4.0,537.0899999999999
O0282,06-01-2025,1,6,Cust_281,Bulk,Bakery,Bangalore,Wallet,SKU81,Product_81,Dairy,5,211.28,31.69,1024.71,51.24,30,15,10-20 min,Delivered,32.0,1120.95
O0283,01-02-2025,2,1,Cust_282,Bulk,Office,Mumbai,NetBanking,SKU82,Product_82,Frozen,4,90.65,0.0,362.6,18.13,0,10,10-20 min,Delivered,27.0,390.73
O0284,24-02-2025,2,24,Cust_283,Bulk,Café,Mumbai,UPI,SKU83,Product_83,Beverages,3,59.61,5.96,172.87,8.64,10,5,20-30 min,Delivered,19.0,196.51
